speed_kmh,iso,distance_m,axis,frame,bew_px,mtf50_cy_px,n_roi
80,1600,2.5,V,frame_000114.png,4.115,0.1329,2
80,1600,3.5,H,frame_000071.png,6.9,0.07275000000000001,2
80,1600,3.5,H,frame_000072.png,4.7,0.10795,2
80,1600,3.5,H,frame_000073.png,3.29,0.16670000000000001,2
80,1600,3.5,H,frame_000074.png,3.14,0.17115,2
80,1600,3.5,H,frame_000075.png,4.765000000000001,0.10515,2
80,1600,3.5,H,frame_000076.png,5.484999999999999,0.0923,2
80,1600,3.5,H,frame_000111.png,5.68,0.0921,1
80,1600,3.5,H,frame_000112.png,3.17,0.1482,1
80,1600,3.5,H,frame_000113.png,2.87,0.1818,1
80,1600,3.5,H,frame_000114.png,3.57,0.1464,1
80,1600,3.5,V,frame_000071.png,4.609999999999999,0.12065000000000001,2
80,1600,3.5,V,frame_000072.png,3.325,0.1708,2
80,1600,3.5,V,frame_000073.png,3.05,0.22039999999999998,2
80,1600,3.5,V,frame_000074.png,3.16,0.23125,2
80,1600,3.5,V,frame_000075.png,3.7649999999999997,0.16675,2
80,1600,3.5,V,frame_000076.png,4.55,0.1318,2
80,1600,3.5,V,frame_000111.png,4.54,0.1229,2
80,1600,3.5,V,frame_000112.png,3.13,0.20155,2
80,1600,3.5,V,frame_000113.png,3.245,0.22575,2
80,1600,3.5,V,frame_000114.png,3.355,0.21035,2
80,1600,4.5,H,frame_000087.png,5.405,0.09495,2
80,1600,4.5,H,frame_000088.png,5.16,0.1,2
80,1600,4.5,H,frame_000089.png,5.025,0.09820000000000001,2
80,1600,4.5,H,frame_000090.png,5.485,0.09165000000000001,2
80,1600,4.5,H,frame_000091.png,5.93,0.08515,2
80,1600,4.5,H,frame_000126.png,5.28,0.1,1
80,1600,4.5,H,frame_000127.png,4.7,0.1056,1
80,1600,4.5,H,frame_000128.png,5.1,0.0968,1
80,1600,4.5,H,frame_000129.png,5.37,0.0975,1
80,1600,4.5,H,frame_000130.png,5.82,0.0904,1
80,1600,4.5,V,frame_000087.png,4.33,0.13090000000000002,2
80,1600,4.5,V,frame_000088.png,4.175,0.13190000000000002,2
80,1600,4.5,V,frame_000089.png,4.275,0.12425,2
80,1600,4.5,V,frame_000090.png,4.635,0.1149,2
80,1600,4.5,V,frame_000091.png,5.15,0.1052,2
80,1600,4.5,V,frame_000126.png,4.395,0.13175,2
80,1600,4.5,V,frame_000127.png,4.31,0.13205,2
80,1600,4.5,V,frame_000128.png,4.555,0.1222,2
80,1600,4.5,V,frame_000129.png,4.595,0.12004999999999999,2
80,1600,4.5,V,frame_000130.png,4.9350000000000005,0.107,2
80,1600,5.5,H,frame_000068.png,5.6899999999999995,0.0907,2
80,1600,5.5,H,frame_000069.png,5.13,0.09945000000000001,2
80,1600,5.5,H,frame_000070.png,5.055,0.09734999999999999,2
80,1600,5.5,H,frame_000071.png,5.6,0.09265000000000001,2
80,1600,5.5,H,frame_000072.png,6.34,0.07935,2
80,1600,5.5,H,frame_000108.png,5.76,0.0914,1
80,1600,5.5,H,frame_000109.png,4.88,0.0974,1
80,1600,5.5,H,frame_000110.png,5.16,0.0947,1
80,1600,5.5,H,frame_000111.png,5.62,0.0861,1
80,1600,5.5,V,frame_000068.png,4.085,0.1244,2
80,1600,5.5,V,frame_000069.png,4.34,0.1251,2
80,1600,5.5,V,frame_000070.png,4.445,0.12355,2
80,1600,5.5,V,frame_000071.png,4.66,0.11460000000000001,2
80,1600,5.5,V,frame_000072.png,4.955,0.1021,2
80,1600,5.5,V,frame_000108.png,4.555,0.11725,2
80,1600,5.5,V,frame_000109.png,4.455,0.1181,2
80,1600,5.5,V,frame_000110.png,4.575,0.12215000000000001,2
80,1600,5.5,V,frame_000111.png,4.65,0.11025,2
80,1600,6.5,H,frame_000074.png,7.355,0.0706,2
80,1600,6.5,H,frame_000075.png,7.385,0.0677,2
80,1600,6.5,H,frame_000076.png,7.005,0.07245,2
80,1600,6.5,H,frame_000077.png,5.76,0.08785,2
80,1600,6.5,H,frame_000078.png,5.699999999999999,0.09315000000000001,2
80,1600,6.5,H,frame_000113.png,7.215,0.071,2
80,1600,6.5,H,frame_000114.png,6.9399999999999995,0.07339999999999999,2
80,1600,6.5,H,frame_000115.png,6.4350000000000005,0.07894999999999999,2
80,1600,6.5,H,frame_000116.png,6.02,0.0892,2
80,1600,6.5,V,frame_000074.png,6.67,0.0809,2
80,1600,6.5,V,frame_000075.png,6.880000000000001,0.0707,2
80,1600,6.5,V,frame_000076.png,6.65,0.0759,2
80,1600,6.5,V,frame_000077.png,5.77,0.08645,2
80,1600,6.5,V,frame_000078.png,5.555,0.09325,2
80,1600,6.5,V,frame_000113.png,6.74,0.07680000000000001,2
80,1600,6.5,V,frame_000114.png,6.715,0.0759,2
80,1600,6.5,V,frame_000115.png,6.565,0.08015,2
80,1600,6.5,V,frame_000116.png,6.305,0.08315,2
