sub_dir,fnm,laplacian_variance,tenengrad,brenner_gradient,fft_blur_score,cpbd,noise_mad,noise_gaussian_diff,snr,rms_contrast,michelson_contrast,colorfulness,saturation,brightness,dynamic_range,entropy,histogram_uniformity,brisque,niqe_simple,piqe_simple,hsmb,weighted_score,quality_grade,dl_dbcnn,dl_arniqa,fr_ssim,fr_psnr,fr_mse,fr_mae,fr_uqi,fr_weighted_score,fr_grade,fr_ms_ssim,illum_lx,iso,shutter_us,speed_kmh
15000lx_0640_500us_10,01.png,44.73322931063821,4448770814,196051067,1778.994425544104,0.01421313815646701,4.447739065974797,1.168126424153646,8.963264509546129,47.54143516623652,0.9656652360515021,34.04432726811147,0.1146162178521582,133.4244783189562,225,7.221841505829287,0.5795860290527344,65.83716083290443,24.244395440139,49.44407683392898,0.8627,0.3069,D,0.3414,0.4411,0.8009144323505891,22.69313794506404,349.7571217572248,11.0181366249367,0.07514723747216334,0.4980045479237248,C,0.8938,15000,640,500,10
15000lx_0640_500us_10,02.png,44.56456193411532,4379275828,192885023,1780.568032963294,0.01420211791992188,4.447739065974797,1.167754279242621,8.867249149109584,47.40521216402419,0.9827586206896551,33.77251404176567,0.1142902232982494,131.5795970492893,228,7.267697847690345,0.5894237094455295,65.88571681257223,24.15051042229841,49.32449419333435,0.8661,0.3066,D,0.3409,0.4285,0.7872700240881328,21.64896619584177,444.819421838831,13.31678291603371,0.09036738645395656,0.4890426196196347,C,0.8741,15000,640,500,10
15000lx_0640_500us_10,03.png,44.73343698001293,4462723998,196811670,1770.779813349036,0.01426739162868924,4.447739065974797,1.166906568739149,9.015798059646707,47.54667607077736,0.9741379310344828,34.14543193246625,0.1144445265560109,134.2486924065484,226,7.196344843934584,0.5731370713975694,65.83313846724445,24.29824020839221,49.24797537761818,0.8632,0.3069,D,0.3407,0.446,0.7863707766848517,22.20580679698791,391.2908398663556,10.56904715078848,0.05830020846959874,0.4845640103702557,C,0.873,15000,640,500,10
15000lx_0640_500us_10,04.png,43.72397796976517,4427641398,195310051,1755.439816865616,0.01416439480251736,4.447739065974797,1.160794576009115,9.132289389484,47.46359793034819,0.9659574468085106,34.16615040486511,0.1154839675670615,135.8235651652018,227,7.167657808977753,0.5640911526150174,65.89631087442551,24.42489432615396,48.73928838132726,0.8637,0.3063,D,0.3346,0.4328,0.7829788029796404,21.88306019300679,421.4774477923358,8.740269696270978,0.06689373949973337,0.4830963774178371,C,0.8352,15000,640,500,10
15000lx_0640_500us_10,05.png,40.0983967247926,4057109448,179572147,1731.218749739183,0.0139817131890191,4.447739065974797,1.133202022976346,9.133370062750037,47.33820610199134,0.9743589743589743,33.75410439799708,0.1198748619727839,135.4815945095486,228,7.157457129910297,0.5562850104437934,66.06002237911567,24.42244498810851,51.37331549566982,0.8694,0.3043,D,0.3287,0.424,0.7426694543513864,19.88178804731412,668.1924376311125,12.67449046947338,0.04771338841287261,0.4481686451749716,C,0.7637,15000,640,500,10
15000lx_0640_500us_10,06.png,44.54385578356677,4388985416,193279092,1773.593219535531,0.01417160034179688,4.447739065974797,1.167386796739366,8.884919358059749,47.40083945733661,0.9741379310344828,33.82785075943691,0.1146650875315947,131.8353877597385,226,7.26050692333339,0.5880330403645834,65.8873289670994,24.16194907092712,48.80190340792841,0.8655,0.3066,D,0.3403,0.4288,0.7130338624590897,18.36128091658075,948.3142338505497,17.96540041323061,-0.003135956203024719,0.4137425113997011,C,0.6987,15000,640,500,10
15000lx_0640_500us_10,07.png,39.41892875688144,3944152590,175304537,1729.714898619047,0.01397620307074653,4.447739065974797,1.125885009765625,9.088540817411308,47.31154564109172,0.9743589743589743,33.55727830598959,0.1216436248978758,134.7082447475857,228,7.166332504225856,0.5556242201063368,66.08735988935966,24.36858289367918,50.1630492842701,0.8697,0.3039,D,0.3267,0.4112,0.8441948057972285,24.87044169694169,211.8537672537344,8.871221895571109,0.1547208921511876,0.5504512372352802,C,0.9329,15000,640,500,10
15000lx_0640_500us_10,08.png,44.29088463954161,4455773626,196077689,1771.509783593221,0.01413896348741319,4.447739065974797,1.164941575792101,9.039238474901424,47.52482475202404,0.9658119658119658,34.14917337304259,0.1144393571841171,134.5496114095052,226,7.186687321432849,0.5705714755588108,65.85789149399992,24.32092312480706,48.8170850903325,0.8644,0.3066,D,0.3438,0.424,0.7686770034762359,21.36530186541811,474.8431467126917,10.96729335078487,0.05090441473950166,0.4697540181332966,C,0.8331,15000,640,500,10
15000lx_0640_500us_10,09.png,43.22765348659595,4397963216,193959497,1757.086412320058,0.01424535115559896,4.447739065974797,1.157016754150391,9.13461885628337,47.47824605892554,0.9659574468085106,34.17051724360503,0.1157366667437917,135.9019254048665,227,7.166395267393827,0.5645476447211372,65.90917701629331,24.43467359970793,48.88401943528639,0.863,0.306,D,0.3359,0.446,0.747506118688689,19.83793703900861,674.9733982792607,10.73922333893953,0.0558017455889431,0.4518184431457716,C,0.766,15000,640,500,10
15000lx_0640_500us_10,10.png,43.22765348659595,4397963216,193959497,1757.086412320058,0.01424535115559896,4.447739065974797,1.157016754150391,9.13461885628337,47.47824605892554,0.9659574468085106,34.17051724360503,0.1157366667437917,135.9019254048665,227,7.166395267393827,0.5645476447211372,65.90917701629331,24.43467359970793,48.88401943528639,0.863,0.306,D,0.3359,0.446,0.7368759767184437,20.19367130059344,621.8895094129774,10.63487837049696,0.04210671230152528,0.446632767866913,C,0.7619,15000,640,500,10
