speed_kmh,shutter_us,illum_lx,iso,frame,edge_dir,axis,bew_px,mtf50_cy_px,source_file
30,250,15000,1250,09.png,Vertical (H-edge),V,3.14,0.1643,lab_v30_s250_lx15000.csv
30,250,15000,1250,09.png,Vertical (H-edge),V,3.1,0.1703,lab_v30_s250_lx15000.csv
30,250,15000,1250,08.png,Horiz (V-edge),H,8.89,0.0535,lab_v30_s250_lx15000.csv
30,250,15000,1250,08.png,Horiz (V-edge),H,8.57,0.0544,lab_v30_s250_lx15000.csv
30,250,15000,1250,08.png,Vertical (H-edge),V,3.22,0.1649,lab_v30_s250_lx15000.csv
30,250,15000,1250,08.png,Vertical (H-edge),V,3.17,0.1662,lab_v30_s250_lx15000.csv
30,250,15000,1250,07.png,Horiz (V-edge),H,9.02,0.0521,lab_v30_s250_lx15000.csv
30,250,15000,1250,07.png,Horiz (V-edge),H,8.92,0.054,lab_v30_s250_lx15000.csv
30,250,15000,1250,07.png,Vertical (H-edge),V,3.38,0.1534,lab_v30_s250_lx15000.csv
30,250,15000,1250,07.png,Vertical (H-edge),V,3.18,0.1636,lab_v30_s250_lx15000.csv
30,250,15000,1250,06.png,Horiz (V-edge),H,8.75,0.0538,lab_v30_s250_lx15000.csv
30,250,15000,1250,06.png,Horiz (V-edge),H,8.67,0.0549,lab_v30_s250_lx15000.csv
30,250,15000,1250,06.png,Vertical (H-edge),V,3.08,0.1667,lab_v30_s250_lx15000.csv
30,250,15000,1250,06.png,Vertical (H-edge),V,3.09,0.1696,lab_v30_s250_lx15000.csv
30,250,15000,1250,05.png,Horiz (V-edge),H,8.92,0.0528,lab_v30_s250_lx15000.csv
30,250,15000,1250,05.png,Horiz (V-edge),H,8.66,0.0545,lab_v30_s250_lx15000.csv
30,250,15000,1250,05.png,Vertical (H-edge),V,3.26,0.1635,lab_v30_s250_lx15000.csv
30,250,15000,1250,05.png,Vertical (H-edge),V,3.1,0.1674,lab_v30_s250_lx15000.csv
30,250,15000,1250,04.png,Horiz (V-edge),H,8.91,0.0528,lab_v30_s250_lx15000.csv
30,250,15000,1250,04.png,Horiz (V-edge),H,8.78,0.0539,lab_v30_s250_lx15000.csv
30,250,15000,1250,04.png,Vertical (H-edge),V,3.35,0.1525,lab_v30_s250_lx15000.csv
30,250,15000,1250,04.png,Vertical (H-edge),V,3.21,0.1642,lab_v30_s250_lx15000.csv
30,250,15000,1250,03.png,Horiz (V-edge),H,8.66,0.0542,lab_v30_s250_lx15000.csv
30,250,15000,1250,03.png,Horiz (V-edge),H,8.68,0.055,lab_v30_s250_lx15000.csv
30,250,15000,1250,03.png,Vertical (H-edge),V,3.04,0.1695,lab_v30_s250_lx15000.csv
30,250,15000,1250,03.png,Vertical (H-edge),V,3.04,0.1697,lab_v30_s250_lx15000.csv
30,250,15000,1250,02.png,Horiz (V-edge),H,8.83,0.0536,lab_v30_s250_lx15000.csv
30,250,15000,1250,02.png,Horiz (V-edge),H,8.66,0.0545,lab_v30_s250_lx15000.csv
30,250,15000,1250,02.png,Vertical (H-edge),V,3.13,0.165,lab_v30_s250_lx15000.csv
30,250,15000,1250,02.png,Vertical (H-edge),V,3.03,0.1684,lab_v30_s250_lx15000.csv
30,250,15000,1250,01.png,Horiz (V-edge),H,8.94,0.0526,lab_v30_s250_lx15000.csv
30,250,15000,1250,01.png,Horiz (V-edge),H,8.92,0.0532,lab_v30_s250_lx15000.csv
30,250,15000,1250,01.png,Vertical (H-edge),V,3.41,0.1528,lab_v30_s250_lx15000.csv
30,250,15000,1250,01.png,Vertical (H-edge),V,3.19,0.1628,lab_v30_s250_lx15000.csv
30,250,40000,1250,10.png,Horiz (V-edge),H,8.35,0.0567,lab_v30_s250_lx40000.csv
30,250,40000,1250,10.png,Horiz (V-edge),H,8.23,0.0594,lab_v30_s250_lx40000.csv
30,250,40000,1250,10.png,Vertical (H-edge),V,3.87,0.1494,lab_v30_s250_lx40000.csv
30,250,40000,1250,10.png,Vertical (H-edge),V,3.36,0.157,lab_v30_s250_lx40000.csv
30,250,40000,1250,09.png,Horiz (V-edge),H,8.35,0.0561,lab_v30_s250_lx40000.csv
30,250,40000,1250,09.png,Horiz (V-edge),H,8.24,0.059,lab_v30_s250_lx40000.csv
30,250,40000,1250,09.png,Vertical (H-edge),V,3.84,0.146,lab_v30_s250_lx40000.csv
30,250,40000,1250,09.png,Vertical (H-edge),V,3.39,0.1544,lab_v30_s250_lx40000.csv
30,250,40000,1250,08.png,Horiz (V-edge),H,8.36,0.0564,lab_v30_s250_lx40000.csv
30,250,40000,1250,08.png,Horiz (V-edge),H,8.22,0.0593,lab_v30_s250_lx40000.csv
30,250,40000,1250,08.png,Vertical (H-edge),V,3.91,0.1454,lab_v30_s250_lx40000.csv
30,250,40000,1250,08.png,Vertical (H-edge),V,3.43,0.1534,lab_v30_s250_lx40000.csv
30,250,40000,1250,07.png,Horiz (V-edge),H,8.56,0.0555,lab_v30_s250_lx40000.csv
30,250,40000,1250,07.png,Horiz (V-edge),H,8.34,0.0589,lab_v30_s250_lx40000.csv
30,250,40000,1250,07.png,Vertical (H-edge),V,3.75,0.1488,lab_v30_s250_lx40000.csv
30,250,40000,1250,07.png,Vertical (H-edge),V,3.28,0.1592,lab_v30_s250_lx40000.csv
30,250,40000,1250,06.png,Horiz (V-edge),H,8.34,0.0573,lab_v30_s250_lx40000.csv
30,250,40000,1250,06.png,Horiz (V-edge),H,8.17,0.0597,lab_v30_s250_lx40000.csv
30,250,40000,1250,06.png,Vertical (H-edge),V,3.94,0.1492,lab_v30_s250_lx40000.csv
30,250,40000,1250,06.png,Vertical (H-edge),V,3.43,0.1539,lab_v30_s250_lx40000.csv
30,250,40000,1250,05.png,Horiz (V-edge),H,8.59,0.0557,lab_v30_s250_lx40000.csv
30,250,40000,1250,05.png,Horiz (V-edge),H,8.28,0.0591,lab_v30_s250_lx40000.csv
30,250,40000,1250,05.png,Vertical (H-edge),V,3.72,0.15,lab_v30_s250_lx40000.csv
30,250,40000,1250,05.png,Vertical (H-edge),V,3.31,0.1584,lab_v30_s250_lx40000.csv
30,250,40000,1250,04.png,Horiz (V-edge),H,8.24,0.057,lab_v30_s250_lx40000.csv
30,250,40000,1250,04.png,Horiz (V-edge),H,8.15,0.0603,lab_v30_s250_lx40000.csv
30,250,40000,1250,04.png,Vertical (H-edge),V,3.93,0.1473,lab_v30_s250_lx40000.csv
30,250,40000,1250,04.png,Vertical (H-edge),V,3.51,0.15,lab_v30_s250_lx40000.csv
30,250,40000,1250,03.png,Horiz (V-edge),H,8.45,0.0565,lab_v30_s250_lx40000.csv
30,250,40000,1250,03.png,Horiz (V-edge),H,8.24,0.0593,lab_v30_s250_lx40000.csv
30,250,40000,1250,03.png,Vertical (H-edge),V,3.75,0.1478,lab_v30_s250_lx40000.csv
30,250,40000,1250,03.png,Vertical (H-edge),V,3.32,0.1584,lab_v30_s250_lx40000.csv
30,250,40000,1250,02.png,Horiz (V-edge),H,8.24,0.0579,lab_v30_s250_lx40000.csv
30,250,40000,1250,02.png,Horiz (V-edge),H,8.19,0.0593,lab_v30_s250_lx40000.csv
30,250,40000,1250,02.png,Vertical (H-edge),V,3.94,0.1455,lab_v30_s250_lx40000.csv
30,250,40000,1250,02.png,Vertical (H-edge),V,3.56,0.1551,lab_v30_s250_lx40000.csv
30,250,40000,1250,01.png,Horiz (V-edge),H,8.44,0.0562,lab_v30_s250_lx40000.csv
30,250,40000,1250,01.png,Horiz (V-edge),H,8.27,0.0596,lab_v30_s250_lx40000.csv
30,250,40000,1250,01.png,Vertical (H-edge),V,3.8,0.1465,lab_v30_s250_lx40000.csv
30,250,40000,1250,01.png,Vertical (H-edge),V,3.34,0.1591,lab_v30_s250_lx40000.csv
30,500,15000,640,10.png,Horiz (V-edge),H,16.41,0.0291,lab_v30_s500_lx15000.csv
30,500,15000,640,10.png,Horiz (V-edge),H,16.34,0.0292,lab_v30_s500_lx15000.csv
30,500,15000,640,10.png,Vertical (H-edge),V,3.39,0.1495,lab_v30_s500_lx15000.csv
30,500,15000,640,10.png,Vertical (H-edge),V,3.41,0.1487,lab_v30_s500_lx15000.csv
30,500,15000,640,09.png,Horiz (V-edge),H,16.42,0.0289,lab_v30_s500_lx15000.csv
30,500,15000,640,09.png,Horiz (V-edge),H,16.29,0.0292,lab_v30_s500_lx15000.csv
30,500,15000,640,09.png,Vertical (H-edge),V,3.56,0.144,lab_v30_s500_lx15000.csv
30,500,15000,640,09.png,Vertical (H-edge),V,3.45,0.1496,lab_v30_s500_lx15000.csv
30,500,15000,640,08.png,Horiz (V-edge),H,16.28,0.0291,lab_v30_s500_lx15000.csv
30,500,15000,640,08.png,Horiz (V-edge),H,16.38,0.029,lab_v30_s500_lx15000.csv
30,500,15000,640,08.png,Vertical (H-edge),V,3.68,0.1369,lab_v30_s500_lx15000.csv
30,500,15000,640,08.png,Vertical (H-edge),V,3.52,0.1439,lab_v30_s500_lx15000.csv
30,500,15000,640,07.png,Horiz (V-edge),H,16.47,0.0288,lab_v30_s500_lx15000.csv
30,500,15000,640,07.png,Horiz (V-edge),H,16.44,0.0288,lab_v30_s500_lx15000.csv
30,500,15000,640,07.png,Vertical (H-edge),V,3.77,0.1338,lab_v30_s500_lx15000.csv
30,500,15000,640,07.png,Vertical (H-edge),V,3.61,0.1414,lab_v30_s500_lx15000.csv
30,500,15000,640,06.png,Horiz (V-edge),H,16.4,0.0289,lab_v30_s500_lx15000.csv
30,500,15000,640,06.png,Horiz (V-edge),H,16.39,0.0291,lab_v30_s500_lx15000.csv
30,500,15000,640,06.png,Vertical (H-edge),V,3.51,0.1467,lab_v30_s500_lx15000.csv
30,500,15000,640,06.png,Vertical (H-edge),V,3.48,0.1475,lab_v30_s500_lx15000.csv
30,500,15000,640,05.png,Horiz (V-edge),H,16.5,0.0289,lab_v30_s500_lx15000.csv
30,500,15000,640,05.png,Horiz (V-edge),H,16.18,0.0293,lab_v30_s500_lx15000.csv
30,500,15000,640,05.png,Vertical (H-edge),V,3.34,0.1537,lab_v30_s500_lx15000.csv
30,500,15000,640,05.png,Vertical (H-edge),V,3.35,0.155,lab_v30_s500_lx15000.csv
30,500,15000,640,04.png,Horiz (V-edge),H,16.5,0.0289,lab_v30_s500_lx15000.csv
30,500,15000,640,04.png,Horiz (V-edge),H,16.32,0.0291,lab_v30_s500_lx15000.csv
30,500,15000,640,04.png,Vertical (H-edge),V,3.36,0.1509,lab_v30_s500_lx15000.csv
30,500,15000,640,04.png,Vertical (H-edge),V,3.43,0.1503,lab_v30_s500_lx15000.csv
30,500,15000,640,03.png,Horiz (V-edge),H,16.49,0.029,lab_v30_s500_lx15000.csv
30,500,15000,640,03.png,Horiz (V-edge),H,16.3,0.0291,lab_v30_s500_lx15000.csv
30,500,15000,640,03.png,Vertical (H-edge),V,3.47,0.1482,lab_v30_s500_lx15000.csv
30,500,15000,640,03.png,Vertical (H-edge),V,3.46,0.1486,lab_v30_s500_lx15000.csv
30,500,15000,640,02.png,Horiz (V-edge),H,16.44,0.029,lab_v30_s500_lx15000.csv
30,500,15000,640,02.png,Horiz (V-edge),H,16.4,0.0292,lab_v30_s500_lx15000.csv
30,500,15000,640,02.png,Vertical (H-edge),V,3.38,0.151,lab_v30_s500_lx15000.csv
30,500,15000,640,02.png,Vertical (H-edge),V,3.45,0.1502,lab_v30_s500_lx15000.csv
30,500,15000,640,01.png,Horiz (V-edge),H,16.42,0.029,lab_v30_s500_lx15000.csv
30,500,15000,640,01.png,Horiz (V-edge),H,16.43,0.0291,lab_v30_s500_lx15000.csv
30,500,15000,640,01.png,Vertical (H-edge),V,3.47,0.1487,lab_v30_s500_lx15000.csv
30,500,15000,640,01.png,Vertical (H-edge),V,3.46,0.1494,lab_v30_s500_lx15000.csv
30,500,40000,640,10.png,Horiz (V-edge),H,14.99,0.0326,lab_v30_s500_lx40000.csv
30,500,40000,640,10.png,Horiz (V-edge),H,15.15,0.0326,lab_v30_s500_lx40000.csv
30,500,40000,640,10.png,Vertical (H-edge),V,3.32,0.1528,lab_v30_s500_lx40000.csv
30,500,40000,640,10.png,Vertical (H-edge),V,2.96,0.1714,lab_v30_s500_lx40000.csv
30,500,40000,640,09.png,Horiz (V-edge),H,15.04,0.0324,lab_v30_s500_lx40000.csv
30,500,40000,640,09.png,Horiz (V-edge),H,15.27,0.0322,lab_v30_s500_lx40000.csv
30,500,40000,640,09.png,Vertical (H-edge),V,3.32,0.1531,lab_v30_s500_lx40000.csv
30,500,40000,640,09.png,Vertical (H-edge),V,2.98,0.1735,lab_v30_s500_lx40000.csv
30,500,40000,640,08.png,Horiz (V-edge),H,15.0,0.0325,lab_v30_s500_lx40000.csv
30,500,40000,640,08.png,Horiz (V-edge),H,15.04,0.0324,lab_v30_s500_lx40000.csv
30,500,40000,640,08.png,Vertical (H-edge),V,3.31,0.1529,lab_v30_s500_lx40000.csv
30,500,40000,640,08.png,Vertical (H-edge),V,2.96,0.1735,lab_v30_s500_lx40000.csv
30,500,40000,640,07.png,Horiz (V-edge),H,15.12,0.0322,lab_v30_s500_lx40000.csv
30,500,40000,640,07.png,Horiz (V-edge),H,15.21,0.0322,lab_v30_s500_lx40000.csv
30,500,40000,640,07.png,Vertical (H-edge),V,3.5,0.1457,lab_v30_s500_lx40000.csv
30,500,40000,640,07.png,Vertical (H-edge),V,3.0,0.1688,lab_v30_s500_lx40000.csv
30,500,40000,640,06.png,Horiz (V-edge),H,15.06,0.0319,lab_v30_s500_lx40000.csv
30,500,40000,640,06.png,Horiz (V-edge),H,15.27,0.0319,lab_v30_s500_lx40000.csv
30,500,40000,640,06.png,Vertical (H-edge),V,3.5,0.1439,lab_v30_s500_lx40000.csv
30,500,40000,640,06.png,Vertical (H-edge),V,3.02,0.1662,lab_v30_s500_lx40000.csv
30,500,40000,640,05.png,Horiz (V-edge),H,15.3,0.0314,lab_v30_s500_lx40000.csv
30,500,40000,640,05.png,Horiz (V-edge),H,15.33,0.0319,lab_v30_s500_lx40000.csv
30,500,40000,640,05.png,Vertical (H-edge),V,3.61,0.1413,lab_v30_s500_lx40000.csv
30,500,40000,640,05.png,Vertical (H-edge),V,3.05,0.1671,lab_v30_s500_lx40000.csv
30,500,40000,640,04.png,Horiz (V-edge),H,15.08,0.0322,lab_v30_s500_lx40000.csv
30,500,40000,640,04.png,Horiz (V-edge),H,15.28,0.0322,lab_v30_s500_lx40000.csv
30,500,40000,640,04.png,Vertical (H-edge),V,3.41,0.1483,lab_v30_s500_lx40000.csv
30,500,40000,640,04.png,Vertical (H-edge),V,3.0,0.1684,lab_v30_s500_lx40000.csv
30,500,40000,640,03.png,Horiz (V-edge),H,15.29,0.0315,lab_v30_s500_lx40000.csv
30,500,40000,640,03.png,Horiz (V-edge),H,15.37,0.0318,lab_v30_s500_lx40000.csv
30,500,40000,640,03.png,Vertical (H-edge),V,3.58,0.1421,lab_v30_s500_lx40000.csv
30,500,40000,640,03.png,Vertical (H-edge),V,3.04,0.1663,lab_v30_s500_lx40000.csv
30,500,40000,640,02.png,Horiz (V-edge),H,15.01,0.0322,lab_v30_s500_lx40000.csv
30,500,40000,640,02.png,Horiz (V-edge),H,15.23,0.0322,lab_v30_s500_lx40000.csv
30,500,40000,640,02.png,Vertical (H-edge),V,3.39,0.1493,lab_v30_s500_lx40000.csv
30,500,40000,640,02.png,Vertical (H-edge),V,2.97,0.17,lab_v30_s500_lx40000.csv
30,500,40000,640,01.png,Horiz (V-edge),H,15.1,0.0318,lab_v30_s500_lx40000.csv
30,500,40000,640,01.png,Horiz (V-edge),H,15.22,0.0321,lab_v30_s500_lx40000.csv
30,500,40000,640,01.png,Vertical (H-edge),V,3.54,0.142,lab_v30_s500_lx40000.csv
30,500,40000,640,01.png,Vertical (H-edge),V,3.0,0.1677,lab_v30_s500_lx40000.csv
50,50,15000,1600,10.png,Horiz (V-edge),H,4.28,0.1176,lab_v50_s050_lx15000.csv
50,50,15000,1600,10.png,Horiz (V-edge),H,3.92,0.1294,lab_v50_s050_lx15000.csv
50,50,15000,1600,10.png,Vertical (H-edge),V,2.74,0.1871,lab_v50_s050_lx15000.csv
50,50,15000,1600,10.png,Vertical (H-edge),V,2.73,0.1959,lab_v50_s050_lx15000.csv
50,50,15000,1600,09.png,Horiz (V-edge),H,4.76,0.1039,lab_v50_s050_lx15000.csv
50,50,15000,1600,09.png,Horiz (V-edge),H,4.27,0.1142,lab_v50_s050_lx15000.csv
50,50,15000,1600,09.png,Vertical (H-edge),V,3.01,0.1708,lab_v50_s050_lx15000.csv
50,50,15000,1600,09.png,Vertical (H-edge),V,3.04,0.1725,lab_v50_s050_lx15000.csv
50,50,15000,1600,08.png,Horiz (V-edge),H,4.33,0.1132,lab_v50_s050_lx15000.csv
50,50,15000,1600,08.png,Horiz (V-edge),H,4.03,0.1266,lab_v50_s050_lx15000.csv
50,50,15000,1600,08.png,Vertical (H-edge),V,2.88,0.1859,lab_v50_s050_lx15000.csv
50,50,15000,1600,08.png,Vertical (H-edge),V,2.9,0.1879,lab_v50_s050_lx15000.csv
50,50,15000,1600,07.png,Horiz (V-edge),H,4.92,0.1043,lab_v50_s050_lx15000.csv
50,50,15000,1600,07.png,Horiz (V-edge),H,4.32,0.1118,lab_v50_s050_lx15000.csv
50,50,15000,1600,07.png,Vertical (H-edge),V,3.01,0.165,lab_v50_s050_lx15000.csv
50,50,15000,1600,07.png,Vertical (H-edge),V,3.22,0.1736,lab_v50_s050_lx15000.csv
50,50,15000,1600,06.png,Horiz (V-edge),H,5.06,0.0996,lab_v50_s050_lx15000.csv
50,50,15000,1600,06.png,Horiz (V-edge),H,4.47,0.1096,lab_v50_s050_lx15000.csv
50,50,15000,1600,06.png,Vertical (H-edge),V,3.13,0.1652,lab_v50_s050_lx15000.csv
50,50,15000,1600,06.png,Vertical (H-edge),V,3.08,0.1719,lab_v50_s050_lx15000.csv
50,50,15000,1600,05.png,Horiz (V-edge),H,4.41,0.1171,lab_v50_s050_lx15000.csv
50,50,15000,1600,05.png,Horiz (V-edge),H,4.2,0.1184,lab_v50_s050_lx15000.csv
50,50,15000,1600,05.png,Vertical (H-edge),V,2.95,0.1643,lab_v50_s050_lx15000.csv
50,50,15000,1600,05.png,Vertical (H-edge),V,3.0,0.1848,lab_v50_s050_lx15000.csv
50,50,15000,1600,04.png,Horiz (V-edge),H,4.63,0.1128,lab_v50_s050_lx15000.csv
50,50,15000,1600,04.png,Horiz (V-edge),H,4.29,0.1118,lab_v50_s050_lx15000.csv
50,50,15000,1600,04.png,Vertical (H-edge),V,3.01,0.1774,lab_v50_s050_lx15000.csv
50,50,15000,1600,04.png,Vertical (H-edge),V,2.72,0.1803,lab_v50_s050_lx15000.csv
50,50,15000,1600,03.png,Horiz (V-edge),H,5.14,0.0955,lab_v50_s050_lx15000.csv
50,50,15000,1600,03.png,Horiz (V-edge),H,4.94,0.1042,lab_v50_s050_lx15000.csv
50,50,15000,1600,03.png,Vertical (H-edge),V,3.36,0.1549,lab_v50_s050_lx15000.csv
50,50,15000,1600,03.png,Vertical (H-edge),V,3.18,0.1699,lab_v50_s050_lx15000.csv
50,50,15000,1600,02.png,Horiz (V-edge),H,4.87,0.1047,lab_v50_s050_lx15000.csv
50,50,15000,1600,02.png,Horiz (V-edge),H,4.46,0.1099,lab_v50_s050_lx15000.csv
50,50,15000,1600,02.png,Vertical (H-edge),V,3.1,0.166,lab_v50_s050_lx15000.csv
50,50,15000,1600,02.png,Vertical (H-edge),V,3.02,0.1765,lab_v50_s050_lx15000.csv
50,50,15000,1600,01.png,Horiz (V-edge),H,4.54,0.1142,lab_v50_s050_lx15000.csv
50,50,15000,1600,01.png,Horiz (V-edge),H,4.16,0.1189,lab_v50_s050_lx15000.csv
50,50,15000,1600,01.png,Vertical (H-edge),V,2.83,0.1784,lab_v50_s050_lx15000.csv
50,50,15000,1600,01.png,Vertical (H-edge),V,2.88,0.1865,lab_v50_s050_lx15000.csv
50,50,40000,1600,10.png,Horiz (V-edge),H,4.34,0.1155,lab_v50_s050_lx40000.csv
50,50,40000,1600,10.png,Horiz (V-edge),H,4.32,0.1136,lab_v50_s050_lx40000.csv
50,50,40000,1600,10.png,Vertical (H-edge),V,3.29,0.1583,lab_v50_s050_lx40000.csv
50,50,40000,1600,10.png,Vertical (H-edge),V,3.56,0.1504,lab_v50_s050_lx40000.csv
50,50,40000,1600,09.png,Horiz (V-edge),H,4.93,0.0998,lab_v50_s050_lx40000.csv
50,50,40000,1600,09.png,Horiz (V-edge),H,4.73,0.1104,lab_v50_s050_lx40000.csv
50,50,40000,1600,09.png,Vertical (H-edge),V,3.35,0.1515,lab_v50_s050_lx40000.csv
50,50,40000,1600,09.png,Vertical (H-edge),V,3.42,0.1581,lab_v50_s050_lx40000.csv
50,50,40000,1600,08.png,Horiz (V-edge),H,4.69,0.1118,lab_v50_s050_lx40000.csv
50,50,40000,1600,08.png,Horiz (V-edge),H,4.53,0.1121,lab_v50_s050_lx40000.csv
50,50,40000,1600,08.png,Vertical (H-edge),V,3.38,0.1557,lab_v50_s050_lx40000.csv
50,50,40000,1600,08.png,Vertical (H-edge),V,3.45,0.1481,lab_v50_s050_lx40000.csv
50,50,40000,1600,07.png,Horiz (V-edge),H,4.45,0.1147,lab_v50_s050_lx40000.csv
50,50,40000,1600,07.png,Horiz (V-edge),H,4.37,0.1126,lab_v50_s050_lx40000.csv
50,50,40000,1600,07.png,Vertical (H-edge),V,3.34,0.1552,lab_v50_s050_lx40000.csv
50,50,40000,1600,07.png,Vertical (H-edge),V,3.42,0.1536,lab_v50_s050_lx40000.csv
50,50,40000,1600,06.png,Horiz (V-edge),H,4.5,0.1111,lab_v50_s050_lx40000.csv
50,50,40000,1600,06.png,Horiz (V-edge),H,4.4,0.1134,lab_v50_s050_lx40000.csv
50,50,40000,1600,06.png,Vertical (H-edge),V,3.34,0.1595,lab_v50_s050_lx40000.csv
50,50,40000,1600,06.png,Vertical (H-edge),V,3.53,0.1537,lab_v50_s050_lx40000.csv
50,50,40000,1600,05.png,Horiz (V-edge),H,4.55,0.1117,lab_v50_s050_lx40000.csv
50,50,40000,1600,05.png,Horiz (V-edge),H,4.42,0.1144,lab_v50_s050_lx40000.csv
50,50,40000,1600,05.png,Vertical (H-edge),V,3.45,0.1523,lab_v50_s050_lx40000.csv
50,50,40000,1600,05.png,Vertical (H-edge),V,3.49,0.1529,lab_v50_s050_lx40000.csv
50,50,40000,1600,04.png,Horiz (V-edge),H,4.3,0.1152,lab_v50_s050_lx40000.csv
50,50,40000,1600,04.png,Horiz (V-edge),H,4.31,0.1144,lab_v50_s050_lx40000.csv
50,50,40000,1600,04.png,Vertical (H-edge),V,3.34,0.1597,lab_v50_s050_lx40000.csv
50,50,40000,1600,04.png,Vertical (H-edge),V,3.65,0.1474,lab_v50_s050_lx40000.csv
50,50,40000,1600,03.png,Horiz (V-edge),H,4.43,0.1153,lab_v50_s050_lx40000.csv
50,50,40000,1600,03.png,Horiz (V-edge),H,4.25,0.1158,lab_v50_s050_lx40000.csv
50,50,40000,1600,03.png,Vertical (H-edge),V,3.21,0.1602,lab_v50_s050_lx40000.csv
50,50,40000,1600,03.png,Vertical (H-edge),V,3.51,0.1515,lab_v50_s050_lx40000.csv
50,50,40000,1600,02.png,Horiz (V-edge),H,4.42,0.1159,lab_v50_s050_lx40000.csv
50,50,40000,1600,02.png,Horiz (V-edge),H,4.44,0.1133,lab_v50_s050_lx40000.csv
50,50,40000,1600,02.png,Vertical (H-edge),V,3.26,0.1611,lab_v50_s050_lx40000.csv
50,50,40000,1600,02.png,Vertical (H-edge),V,3.58,0.1471,lab_v50_s050_lx40000.csv
50,50,40000,1600,01.png,Horiz (V-edge),H,4.46,0.1149,lab_v50_s050_lx40000.csv
50,50,40000,1600,01.png,Horiz (V-edge),H,4.31,0.115,lab_v50_s050_lx40000.csv
50,50,40000,1600,01.png,Vertical (H-edge),V,3.43,0.1585,lab_v50_s050_lx40000.csv
50,50,40000,1600,01.png,Vertical (H-edge),V,3.52,0.1553,lab_v50_s050_lx40000.csv
50,100,15000,1600,10.png,Horiz (V-edge),H,6.38,0.0746,lab_v50_s100_lx15000.csv
50,100,15000,1600,10.png,Horiz (V-edge),H,6.14,0.0763,lab_v50_s100_lx15000.csv
50,100,15000,1600,10.png,Vertical (H-edge),V,2.94,0.1823,lab_v50_s100_lx15000.csv
50,100,15000,1600,10.png,Vertical (H-edge),V,2.98,0.1707,lab_v50_s100_lx15000.csv
50,100,15000,1600,09.png,Horiz (V-edge),H,6.75,0.0726,lab_v50_s100_lx15000.csv
50,100,15000,1600,09.png,Horiz (V-edge),H,6.53,0.0736,lab_v50_s100_lx15000.csv
50,100,15000,1600,09.png,Vertical (H-edge),V,3.24,0.1581,lab_v50_s100_lx15000.csv
50,100,15000,1600,09.png,Vertical (H-edge),V,3.11,0.1677,lab_v50_s100_lx15000.csv
50,100,15000,1600,08.png,Horiz (V-edge),H,6.79,0.0702,lab_v50_s100_lx15000.csv
50,100,15000,1600,08.png,Horiz (V-edge),H,6.48,0.0737,lab_v50_s100_lx15000.csv
50,100,15000,1600,08.png,Vertical (H-edge),V,3.26,0.154,lab_v50_s100_lx15000.csv
50,100,15000,1600,08.png,Vertical (H-edge),V,3.1,0.1677,lab_v50_s100_lx15000.csv
50,100,15000,1600,07.png,Horiz (V-edge),H,6.4,0.0739,lab_v50_s100_lx15000.csv
50,100,15000,1600,07.png,Horiz (V-edge),H,6.22,0.0758,lab_v50_s100_lx15000.csv
50,100,15000,1600,07.png,Vertical (H-edge),V,3.05,0.1743,lab_v50_s100_lx15000.csv
50,100,15000,1600,07.png,Vertical (H-edge),V,2.95,0.1706,lab_v50_s100_lx15000.csv
50,100,15000,1600,06.png,Horiz (V-edge),H,6.58,0.0735,lab_v50_s100_lx15000.csv
50,100,15000,1600,06.png,Horiz (V-edge),H,6.35,0.0771,lab_v50_s100_lx15000.csv
50,100,15000,1600,06.png,Vertical (H-edge),V,3.12,0.1679,lab_v50_s100_lx15000.csv
50,100,15000,1600,06.png,Vertical (H-edge),V,3.05,0.1763,lab_v50_s100_lx15000.csv
50,100,15000,1600,05.png,Horiz (V-edge),H,6.2,0.0752,lab_v50_s100_lx15000.csv
50,100,15000,1600,05.png,Horiz (V-edge),H,6.16,0.0766,lab_v50_s100_lx15000.csv
50,100,15000,1600,05.png,Vertical (H-edge),V,2.9,0.1794,lab_v50_s100_lx15000.csv
50,100,15000,1600,05.png,Vertical (H-edge),V,2.99,0.1761,lab_v50_s100_lx15000.csv
50,100,15000,1600,04.png,Horiz (V-edge),H,6.67,0.0723,lab_v50_s100_lx15000.csv
50,100,15000,1600,04.png,Horiz (V-edge),H,6.35,0.0752,lab_v50_s100_lx15000.csv
50,100,15000,1600,04.png,Vertical (H-edge),V,3.15,0.1634,lab_v50_s100_lx15000.csv
50,100,15000,1600,04.png,Vertical (H-edge),V,3.04,0.1673,lab_v50_s100_lx15000.csv
50,100,15000,1600,03.png,Horiz (V-edge),H,6.45,0.0761,lab_v50_s100_lx15000.csv
50,100,15000,1600,03.png,Horiz (V-edge),H,6.07,0.0767,lab_v50_s100_lx15000.csv
50,100,15000,1600,03.png,Vertical (H-edge),V,2.91,0.1772,lab_v50_s100_lx15000.csv
50,100,15000,1600,03.png,Vertical (H-edge),V,2.89,0.177,lab_v50_s100_lx15000.csv
50,100,15000,1600,02.png,Horiz (V-edge),H,6.29,0.0757,lab_v50_s100_lx15000.csv
50,100,15000,1600,02.png,Horiz (V-edge),H,6.13,0.0777,lab_v50_s100_lx15000.csv
50,100,15000,1600,02.png,Vertical (H-edge),V,2.88,0.1856,lab_v50_s100_lx15000.csv
50,100,15000,1600,02.png,Vertical (H-edge),V,2.95,0.1879,lab_v50_s100_lx15000.csv
